incident_id,incident_type,facility,department,activity,root_cause,body_part_affected,personnel_id,age_group,experience_years,shift,severity_level,potential_severity,osha_recordable,days_away,risk_score,risk_category,direct_cost_usd,indirect_cost_usd,productivity_loss_usd,total_incident_cost_usd,regulatory_fine_usd,total_cost_with_fines_usd,toolbox_talk_conducted,jsa_completed,ppe_compliant,preventable,corrective_action_status,days_to_close,investigation_quality_score,incident_date,year,month,quarter,week_of_year,day_of_week,hour_of_day,month_name,reported_date,investigation_completed_date,total_hours_worked,is_preventable_cost,is_lti,prevention_score
INC-2025-00709,Near Miss,Facility A - Production,Engineering,Manual Handling/Lifting,Rushing/Time Pressure,Not Applicable,EMP-0127,26-35,10,Night,1,2,0,0,2,Low,101.0,259.0,0.0,360.0,0,360.0,1,1,1,1,In Progress,28,10,2025-04-18 10:40:48.124751,2025,4,2,16,Friday,22,April,2025-04-18 10:40:48.124751,2025-05-16 10:40:48.124751,2500000.0,360.0,0,1.0
INC-2025-00710,First Aid,Facility B - Maintenance,Workshop,Hot Work (Welding/Cutting),Poor Housekeeping,Not Applicable,EMP-0071,26-35,10,Swing,2,4,0,0,2,Low,479.0,707.0,628.0,1814.0,0,1814.0,1,0,1,1,Overdue,66,7,2025-04-18 10:40:48.124751,2025,4,2,16,Friday,15,April,2025-04-20 10:40:48.124751,2025-06-25 10:40:48.124751,2500000.0,1814.0,0,0.6666666666666666
INC-2025-00711,Medical Treatment,Facility B - Maintenance,Production Operations,Working at Height,Communication Breakdown,Multiple Areas,EMP-0013,18-25,28,Day,3,4,1,0,9,Medium,5950.0,9254.0,2572.0,17776.0,5000,22776.0,0,1,1,0,Pending,62,6,2025-04-18 10:40:48.124751,2025,4,2,16,Friday,13,April,2025-04-18 10:40:48.124751,2025-06-19 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00712,First Aid,Facility B - Maintenance,HSE Department,Confined Space Entry,Communication Breakdown,Head,EMP-0035,26-35,25,Swing,2,2,0,0,4,Low,377.0,768.0,360.0,1505.0,0,1505.0,1,1,0,0,Completed,1,8,2025-04-18 10:40:48.124751,2025,4,2,16,Friday,22,April,2025-04-19 10:40:48.124751,2025-04-20 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00713,First Aid,Facility A - Production,HSE Department,Equipment Maintenance,Equipment Failure,Head,EMP-0072,56+,6,Day,2,2,0,0,6,Medium,623.0,1006.0,558.0,2187.0,0,2187.0,1,1,1,1,Completed,15,10,2025-04-19 10:40:48.124751,2025,4,2,16,Saturday,14,April,2025-04-19 10:40:48.124751,2025-05-04 10:40:48.124751,2500000.0,2187.0,0,1.0
INC-2025-00714,First Aid,Facility B - Maintenance,HSE Department,Chemical Handling,Inadequate Risk Assessment,Multiple Areas,EMP-0146,56+,18,Swing,2,2,0,0,4,Low,597.0,989.0,552.0,2138.0,0,2138.0,1,1,1,1,In Progress,19,10,2025-04-19 10:40:48.124751,2025,4,2,16,Saturday,19,April,2025-04-19 10:40:48.124751,2025-05-08 10:40:48.124751,2500000.0,2138.0,0,1.0
INC-2025-00715,Near Miss,Facility A - Production,HSE Department,Housekeeping,Rushing/Time Pressure,Not Applicable,EMP-0092,36-45,11,Day,1,2,0,0,5,Low,96.0,186.0,0.0,282.0,0,282.0,1,1,1,0,Completed,4,6,2025-04-19 10:40:48.124751,2025,4,2,16,Saturday,18,April,2025-04-21 10:40:48.124751,2025-04-25 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-00716,Lost Time Injury,Facility A - Production,Production Operations,Pressure Testing,Equipment Failure,Multiple Areas,EMP-0125,46-55,28,Night,5,5,1,8,15,High,43593.0,75273.0,38043.0,156909.0,25000,181909.0,0,0,1,0,Pending,36,6,2025-04-19 10:40:48.124751,2025,4,2,16,Saturday,6,April,2025-04-21 10:40:48.124751,2025-05-27 10:40:48.124751,2500000.0,0.0,1,0.3333333333333333
INC-2025-00717,Lost Time Injury,Facility A - Production,HSE Department,Chemical Handling,Fatigue,Head,EMP-0122,36-45,7,Day,5,5,1,25,15,High,48828.0,83569.0,62342.0,194739.0,25000,219739.0,1,1,1,1,Completed,11,7,2025-04-19 10:40:48.124751,2025,4,2,16,Saturday,8,April,2025-04-20 10:40:48.124751,2025-05-01 10:40:48.124751,2500000.0,219739.0,1,1.0
INC-2025-00718,Near Miss,Facility A - Production,Maintenance,Working at Height,Lack of Training/Competency,Not Applicable,EMP-0093,46-55,26,Day,1,1,0,0,5,Low,122.0,232.0,0.0,354.0,0,354.0,1,0,1,1,Completed,27,7,2025-04-20 10:40:48.124751,2025,4,2,16,Sunday,3,April,2025-04-20 10:40:48.124751,2025-05-17 10:40:48.124751,2500000.0,354.0,0,0.6666666666666666
INC-2025-00719,Restricted Work,Facility A - Production,Engineering,Routine Operations,Poor Housekeeping,Leg/Foot,EMP-0102,46-55,20,Day,4,5,1,7,20,Critical,16411.0,24045.0,18739.0,59195.0,0,59195.0,1,1,0,1,In Progress,52,10,2025-04-20 10:40:48.124751,2025,4,2,16,Sunday,5,April,2025-04-20 10:40:48.124751,2025-06-11 10:40:48.124751,2500000.0,59195.0,0,0.6666666666666666
INC-2025-00720,Near Miss,Facility A - Production,HSE Department,Chemical Handling,Lack of Training/Competency,Not Applicable,EMP-0114,18-25,13,Day,1,3,0,0,3,Low,96.0,254.0,0.0,350.0,0,350.0,0,1,1,1,Completed,1,9,2025-04-20 10:40:48.124751,2025,4,2,16,Sunday,22,April,2025-04-22 10:40:48.124751,2025-04-23 10:40:48.124751,2500000.0,350.0,0,0.6666666666666666
INC-2025-00721,Near Miss,Facility B - Maintenance,Production Operations,Vehicle Operations,Equipment Failure,Not Applicable,EMP-0118,18-25,0,Day,1,3,0,0,4,Low,77.0,148.0,0.0,225.0,0,225.0,0,1,1,1,Completed,14,10,2025-04-20 10:40:48.124751,2025,4,2,16,Sunday,9,April,2025-04-21 10:40:48.124751,2025-05-05 10:40:48.124751,2500000.0,225.0,0,0.6666666666666666
INC-2025-00722,Near Miss,Facility B - Maintenance,HSE Department,Hot Work (Welding/Cutting),Rushing/Time Pressure,Not Applicable,EMP-0147,56+,8,Swing,1,1,0,0,1,Low,109.0,160.0,0.0,269.0,0,269.0,1,1,1,0,In Progress,43,5,2025-04-20 10:40:48.124751,2025,4,2,16,Sunday,2,April,2025-04-20 10:40:48.124751,2025-06-02 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-00723,Near Miss,Facility B - Maintenance,Logistics,Confined Space Entry,Lack of Training/Competency,Not Applicable,EMP-0167,56+,24,Swing,1,2,0,0,2,Low,71.0,215.0,0.0,286.0,0,286.0,0,0,1,1,Completed,25,7,2025-04-20 10:40:48.124751,2025,4,2,16,Sunday,20,April,2025-04-21 10:40:48.124751,2025-05-16 10:40:48.124751,2500000.0,286.0,0,0.3333333333333333
INC-2025-00724,Near Miss,Facility B - Maintenance,Logistics,Vehicle Operations,Poor Housekeeping,Not Applicable,EMP-0011,26-35,10,Swing,1,1,0,0,3,Low,94.0,218.0,0.0,312.0,0,312.0,1,1,1,1,Completed,15,5,2025-04-20 10:40:48.124751,2025,4,2,16,Sunday,0,April,2025-04-20 10:40:48.124751,2025-05-05 10:40:48.124751,2500000.0,312.0,0,1.0
INC-2025-00725,Near Miss,Facility A - Production,Logistics,Confined Space Entry,Communication Breakdown,Not Applicable,EMP-0177,18-25,20,Night,1,2,0,0,1,Low,77.0,184.0,0.0,261.0,0,261.0,1,0,0,0,In Progress,52,5,2025-04-21 10:40:48.124751,2025,4,2,17,Monday,5,April,2025-04-23 10:40:48.124751,2025-06-14 10:40:48.124751,2500000.0,0.0,0,0.3333333333333333
INC-2025-00726,Lost Time Injury,Facility A - Production,Production Operations,Housekeeping,Fatigue,Arm,EMP-0053,46-55,0,Swing,5,5,1,15,10,Medium,42193.0,109645.0,50552.0,202390.0,0,202390.0,1,0,1,1,Completed,20,10,2025-04-21 10:40:48.124751,2025,4,2,17,Monday,4,April,2025-04-23 10:40:48.124751,2025-05-13 10:40:48.124751,2500000.0,202390.0,1,0.6666666666666666
INC-2025-00727,Near Miss,Facility B - Maintenance,Production Operations,Chemical Handling,Procedural Non-Compliance,Not Applicable,EMP-0100,18-25,0,Swing,1,1,0,0,2,Low,123.0,199.0,0.0,322.0,0,322.0,1,0,1,1,Completed,8,7,2025-04-22 10:40:48.124751,2025,4,2,17,Tuesday,22,April,2025-04-24 10:40:48.124751,2025-05-02 10:40:48.124751,2500000.0,322.0,0,0.6666666666666666
INC-2025-00728,Medical Treatment,Facility B - Maintenance,Maintenance,Pressure Testing,Environmental Factors,Chest/Torso,EMP-0151,26-35,0,Day,3,4,1,0,6,Medium,5376.0,9521.0,3276.0,18173.0,0,18173.0,1,0,0,1,Completed,17,9,2025-04-22 10:40:48.124751,2025,4,2,17,Tuesday,14,April,2025-04-24 10:40:48.124751,2025-05-11 10:40:48.124751,2500000.0,18173.0,0,0.3333333333333333
INC-2025-00729,Restricted Work,Facility A - Production,Logistics,Equipment Maintenance,Poor Housekeeping,Leg/Foot,EMP-0144,56+,10,Night,4,4,1,1,4,Low,11647.0,25683.0,13148.0,50478.0,0,50478.0,1,1,1,1,Completed,23,8,2025-04-22 10:40:48.124751,2025,4,2,17,Tuesday,10,April,2025-04-24 10:40:48.124751,2025-05-17 10:40:48.124751,2500000.0,50478.0,0,1.0
INC-2025-00730,First Aid,Facility A - Production,HSE Department,Equipment Maintenance,Equipment Failure,Back,EMP-0066,46-55,24,Day,2,3,0,0,6,Medium,448.0,1101.0,565.0,2114.0,0,2114.0,0,0,0,0,Completed,14,6,2025-04-22 10:40:48.124751,2025,4,2,17,Tuesday,19,April,2025-04-24 10:40:48.124751,2025-05-08 10:40:48.124751,2500000.0,0.0,0,0.0
INC-2025-00731,Near Miss,Facility A - Production,Production Operations,Equipment Maintenance,Procedural Non-Compliance,Not Applicable,EMP-0177,56+,3,Night,1,1,0,0,2,Low,116.0,210.0,0.0,326.0,0,326.0,1,1,1,1,In Progress,50,9,2025-04-23 10:40:48.124751,2025,4,2,17,Wednesday,12,April,2025-04-24 10:40:48.124751,2025-06-13 10:40:48.124751,2500000.0,326.0,0,1.0
INC-2025-00732,Equipment Damage,Facility A - Production,Logistics,Confined Space Entry,Poor Housekeeping,Not Applicable,EMP-0029,26-35,5,Day,2,4,0,0,10,Medium,10237.0,8916.0,4764.0,23917.0,0,23917.0,0,1,1,1,In Progress,18,6,2025-04-23 10:40:48.124751,2025,4,2,17,Wednesday,5,April,2025-04-25 10:40:48.124751,2025-05-13 10:40:48.124751,2500000.0,23917.0,0,0.6666666666666666
INC-2025-00733,Environmental Spill,Facility B - Maintenance,Production Operations,Routine Operations,Inadequate Risk Assessment,Not Applicable,EMP-0045,18-25,23,Night,3,4,0,0,12,High,18637.0,37752.0,12002.0,68391.0,0,68391.0,1,0,0,1,Completed,3,9,2025-04-23 10:40:48.124751,2025,4,2,17,Wednesday,4,April,2025-04-24 10:40:48.124751,2025-04-27 10:40:48.124751,2500000.0,68391.0,0,0.3333333333333333
INC-2025-00734,Medical Treatment,Facility A - Production,Engineering,Working at Height,Lack of Training/Competency,Back,EMP-0026,46-55,21,Swing,3,5,1,0,9,Medium,3627.0,8416.0,2594.0,14637.0,0,14637.0,1,1,1,0,Completed,14,9,2025-04-23 10:40:48.124751,2025,4,2,17,Wednesday,1,April,2025-04-25 10:40:48.124751,2025-05-09 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-00735,Medical Treatment,Facility A - Production,Workshop,Routine Operations,Rushing/Time Pressure,Arm,EMP-0150,18-25,21,Day,3,4,1,0,15,High,6021.0,6312.0,3640.0,15973.0,10000,25973.0,1,0,1,1,Completed,6,8,2025-04-24 10:40:48.124751,2025,4,2,17,Thursday,16,April,2025-04-24 10:40:48.124751,2025-04-30 10:40:48.124751,2500000.0,25973.0,0,0.6666666666666666
INC-2025-00736,First Aid,Facility B - Maintenance,Engineering,Chemical Handling,Poor Housekeeping,Head,EMP-0166,18-25,21,Swing,2,3,0,0,2,Low,469.0,1075.0,639.0,2183.0,0,2183.0,1,1,1,0,Completed,11,7,2025-04-24 10:40:48.124751,2025,4,2,17,Thursday,23,April,2025-04-24 10:40:48.124751,2025-05-05 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-00737,Lost Time Injury,Facility B - Maintenance,Maintenance,Housekeeping,Fatigue,Leg/Foot,EMP-0104,36-45,15,Day,5,5,1,7,5,Low,36081.0,84184.0,40634.0,160899.0,0,160899.0,1,1,1,1,In Progress,42,7,2025-04-24 10:40:48.124751,2025,4,2,17,Thursday,11,April,2025-04-24 10:40:48.124751,2025-06-05 10:40:48.124751,2500000.0,160899.0,1,1.0
INC-2025-00738,Near Miss,Facility A - Production,Engineering,Equipment Maintenance,Poor Housekeeping,Not Applicable,EMP-0129,46-55,0,Swing,1,2,0,0,4,Low,73.0,187.0,0.0,260.0,0,260.0,1,0,1,1,In Progress,30,10,2025-04-25 10:40:48.124751,2025,4,2,17,Friday,11,April,2025-04-26 10:40:48.124751,2025-05-26 10:40:48.124751,2500000.0,260.0,0,0.6666666666666666
INC-2025-00739,Medical Treatment,Facility A - Production,Logistics,Equipment Maintenance,Procedural Non-Compliance,Arm,EMP-0055,46-55,5,Night,3,3,1,0,12,High,4062.0,7751.0,3182.0,14995.0,0,14995.0,1,1,1,1,In Progress,44,10,2025-04-26 10:40:48.124751,2025,4,2,17,Saturday,21,April,2025-04-28 10:40:48.124751,2025-06-11 10:40:48.124751,2500000.0,14995.0,0,1.0
INC-2025-00740,Near Miss,Facility B - Maintenance,Engineering,Housekeeping,Communication Breakdown,Not Applicable,EMP-0058,26-35,3,Swing,1,3,0,0,1,Low,116.0,152.0,0.0,268.0,0,268.0,0,0,1,1,In Progress,42,7,2025-04-26 10:40:48.124751,2025,4,2,17,Saturday,13,April,2025-04-27 10:40:48.124751,2025-06-08 10:40:48.124751,2500000.0,268.0,0,0.3333333333333333
INC-2025-00741,First Aid,Facility A - Production,HSE Department,Routine Operations,Inadequate Risk Assessment,Head,EMP-0119,46-55,25,Night,2,4,0,0,4,Low,559.0,1255.0,564.0,2378.0,0,2378.0,1,0,0,1,Completed,4,8,2025-04-27 10:40:48.124751,2025,4,2,17,Sunday,6,April,2025-04-29 10:40:48.124751,2025-05-03 10:40:48.124751,2500000.0,2378.0,0,0.3333333333333333
INC-2025-00742,Medical Treatment,Facility B - Maintenance,Production Operations,Vehicle Operations,Poor Housekeeping,Arm,EMP-0068,18-25,6,Night,3,4,1,0,12,High,5310.0,8811.0,3279.0,17400.0,0,17400.0,1,1,1,1,Completed,14,5,2025-04-27 10:40:48.124751,2025,4,2,17,Sunday,21,April,2025-04-27 10:40:48.124751,2025-05-11 10:40:48.124751,2500000.0,17400.0,0,1.0
INC-2025-00743,Near Miss,Facility A - Production,Engineering,Equipment Maintenance,Environmental Factors,Not Applicable,EMP-0149,36-45,9,Day,1,3,0,0,5,Low,114.0,254.0,0.0,368.0,0,368.0,0,1,1,1,In Progress,26,9,2025-04-27 10:40:48.124751,2025,4,2,17,Sunday,13,April,2025-04-28 10:40:48.124751,2025-05-24 10:40:48.124751,2500000.0,368.0,0,0.6666666666666666
INC-2025-00744,Near Miss,Facility B - Maintenance,HSE Department,Vehicle Operations,Fatigue,Not Applicable,EMP-0117,26-35,16,Night,1,3,0,0,2,Low,99.0,234.0,0.0,333.0,0,333.0,1,1,0,0,Completed,18,7,2025-04-27 10:40:48.124751,2025,4,2,17,Sunday,6,April,2025-04-29 10:40:48.124751,2025-05-17 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00745,Near Miss,Facility A - Production,HSE Department,Housekeeping,Communication Breakdown,Not Applicable,EMP-0019,26-35,20,Night,1,2,0,0,5,Low,118.0,215.0,0.0,333.0,0,333.0,0,0,1,0,Completed,16,8,2025-04-27 10:40:48.124751,2025,4,2,17,Sunday,8,April,2025-04-28 10:40:48.124751,2025-05-14 10:40:48.124751,2500000.0,0.0,0,0.3333333333333333
INC-2025-00746,Near Miss,Facility B - Maintenance,Maintenance,Pressure Testing,Communication Breakdown,Not Applicable,EMP-0162,56+,25,Day,1,1,0,0,1,Low,75.0,223.0,0.0,298.0,0,298.0,0,1,1,1,In Progress,58,7,2025-04-27 10:40:48.124751,2025,4,2,17,Sunday,13,April,2025-04-28 10:40:48.124751,2025-06-25 10:40:48.124751,2500000.0,298.0,0,0.6666666666666666
INC-2025-00747,Medical Treatment,Facility B - Maintenance,Maintenance,Chemical Handling,Inadequate PPE,Eye,EMP-0177,36-45,4,Night,3,5,1,0,12,High,3538.0,5606.0,3209.0,12353.0,25000,37353.0,1,1,1,1,Completed,26,10,2025-04-27 10:40:48.124751,2025,4,2,17,Sunday,20,April,2025-04-27 10:40:48.124751,2025-05-23 10:40:48.124751,2500000.0,37353.0,0,1.0
INC-2025-00748,Near Miss,Facility A - Production,Logistics,Working at Height,Inadequate PPE,Not Applicable,EMP-0085,36-45,25,Night,1,1,0,0,2,Low,92.0,191.0,0.0,283.0,0,283.0,1,0,1,1,Overdue,81,5,2025-04-28 10:40:48.124751,2025,4,2,18,Monday,16,April,2025-04-28 10:40:48.124751,2025-07-18 10:40:48.124751,2500000.0,283.0,0,0.6666666666666666
INC-2025-00749,Medical Treatment,Facility A - Production,Production Operations,Housekeeping,Inadequate Risk Assessment,Multiple Areas,EMP-0082,18-25,8,Swing,3,3,1,0,15,High,6438.0,8744.0,3684.0,18866.0,0,18866.0,1,0,0,1,Completed,29,10,2025-04-28 10:40:48.124751,2025,4,2,18,Monday,16,April,2025-04-28 10:40:48.124751,2025-05-27 10:40:48.124751,2500000.0,18866.0,0,0.3333333333333333
INC-2025-00750,First Aid,Facility A - Production,Logistics,Working at Height,Equipment Failure,Chest/Torso,EMP-0059,26-35,0,Night,2,4,0,0,8,Medium,355.0,830.0,371.0,1556.0,0,1556.0,1,1,1,0,Completed,5,6,2025-04-28 10:40:48.124751,2025,4,2,18,Monday,20,April,2025-04-28 10:40:48.124751,2025-05-03 10:40:48.124751,2500000.0,0.0,0,1.0
INC-2025-00751,First Aid,Facility B - Maintenance,Logistics,Housekeeping,Procedural Non-Compliance,Not Applicable,EMP-0057,46-55,17,Night,2,2,0,0,8,Medium,538.0,1261.0,440.0,2239.0,0,2239.0,1,1,1,1,Completed,29,9,2025-04-28 10:40:48.124751,2025,4,2,18,Monday,12,April,2025-04-28 10:40:48.124751,2025-05-27 10:40:48.124751,2500000.0,2239.0,0,1.0
INC-2025-00752,First Aid,Facility B - Maintenance,Maintenance,Pressure Testing,Communication Breakdown,Head,EMP-0084,46-55,14,Day,2,2,0,0,4,Low,450.0,979.0,628.0,2057.0,0,2057.0,1,0,1,1,Completed,19,10,2025-04-28 10:40:48.124751,2025,4,2,18,Monday,17,April,2025-04-30 10:40:48.124751,2025-05-19 10:40:48.124751,2500000.0,2057.0,0,0.6666666666666666
INC-2025-00753,Near Miss,Facility B - Maintenance,Workshop,Pressure Testing,Communication Breakdown,Not Applicable,EMP-0015,46-55,26,Swing,1,2,0,0,1,Low,96.0,216.0,0.0,312.0,0,312.0,1,0,1,1,In Progress,21,7,2025-04-29 10:40:48.124751,2025,4,2,18,Tuesday,18,April,2025-05-01 10:40:48.124751,2025-05-22 10:40:48.124751,2500000.0,312.0,0,0.6666666666666666
INC-2025-00754,First Aid,Facility B - Maintenance,HSE Department,Housekeeping,Poor Housekeeping,Leg/Foot,EMP-0173,36-45,9,Swing,2,4,0,0,8,Medium,515.0,770.0,357.0,1642.0,0,1642.0,1,1,0,1,Completed,15,6,2025-04-29 10:40:48.124751,2025,4,2,18,Tuesday,16,April,2025-04-29 10:40:48.124751,2025-05-14 10:40:48.124751,2500000.0,1642.0,0,0.6666666666666666
INC-2025-00755,Medical Treatment,Facility B - Maintenance,HSE Department,Equipment Maintenance,Fatigue,Head,EMP-0166,26-35,6,Night,3,3,1,0,15,High,5244.0,10202.0,2139.0,17585.0,25000,42585.0,0,1,1,1,In Progress,34,5,2025-04-29 10:40:48.124751,2025,4,2,18,Tuesday,5,April,2025-04-29 10:40:48.124751,2025-06-02 10:40:48.124751,2500000.0,42585.0,0,0.6666666666666666
INC-2025-00756,First Aid,Facility B - Maintenance,Engineering,Confined Space Entry,Environmental Factors,Arm,EMP-0127,26-35,8,Day,2,2,0,0,4,Low,497.0,752.0,528.0,1777.0,0,1777.0,1,0,1,0,Pending,29,9,2025-04-29 10:40:48.124751,2025,4,2,18,Tuesday,11,April,2025-04-29 10:40:48.124751,2025-05-28 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00757,Near Miss,Facility A - Production,HSE Department,Routine Operations,Poor Housekeeping,Not Applicable,EMP-0097,46-55,10,Day,1,3,0,0,3,Low,113.0,246.0,0.0,359.0,0,359.0,1,1,1,1,Completed,22,5,2025-04-29 10:40:48.124751,2025,4,2,18,Tuesday,5,April,2025-04-30 10:40:48.124751,2025-05-22 10:40:48.124751,2500000.0,359.0,0,1.0
INC-2025-00758,Near Miss,Facility A - Production,Workshop,Pressure Testing,Fatigue,Not Applicable,EMP-0073,36-45,10,Day,1,2,0,0,2,Low,81.0,165.0,0.0,246.0,0,246.0,0,1,0,1,Completed,5,8,2025-04-29 10:40:48.124751,2025,4,2,18,Tuesday,2,April,2025-04-29 10:40:48.124751,2025-05-04 10:40:48.124751,2500000.0,246.0,0,0.3333333333333333
INC-2025-00759,Near Miss,Facility B - Maintenance,Production Operations,Equipment Maintenance,Lack of Training/Competency,Not Applicable,EMP-0110,46-55,25,Swing,1,3,0,0,2,Low,110.0,206.0,0.0,316.0,0,316.0,1,0,0,1,In Progress,37,7,2025-04-30 10:40:48.124751,2025,4,2,18,Wednesday,14,April,2025-05-02 10:40:48.124751,2025-06-08 10:40:48.124751,2500000.0,316.0,0,0.3333333333333333
INC-2025-00760,Medical Treatment,Facility A - Production,Production Operations,Pressure Testing,Poor Housekeeping,Arm,EMP-0031,18-25,15,Swing,3,4,1,0,15,High,5716.0,10202.0,3652.0,19570.0,0,19570.0,1,0,1,0,Completed,8,9,2025-04-30 10:40:48.124751,2025,4,2,18,Wednesday,2,April,2025-05-02 10:40:48.124751,2025-05-10 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00761,First Aid,Facility A - Production,Workshop,Housekeeping,Equipment Failure,Multiple Areas,EMP-0033,46-55,6,Day,2,3,0,0,4,Low,643.0,1178.0,474.0,2295.0,0,2295.0,1,1,0,1,Overdue,142,6,2025-04-30 10:40:48.124751,2025,4,2,18,Wednesday,22,April,2025-05-01 10:40:48.124751,2025-09-20 10:40:48.124751,2500000.0,2295.0,0,0.6666666666666666
INC-2025-00762,Near Miss,Facility A - Production,Workshop,Vehicle Operations,Inadequate Risk Assessment,Not Applicable,EMP-0079,46-55,19,Day,1,2,0,0,5,Low,71.0,248.0,0.0,319.0,0,319.0,0,0,1,1,Completed,22,8,2025-04-30 10:40:48.124751,2025,4,2,18,Wednesday,14,April,2025-05-02 10:40:48.124751,2025-05-24 10:40:48.124751,2500000.0,319.0,0,0.3333333333333333
INC-2025-00763,Medical Treatment,Facility A - Production,Maintenance,Hot Work (Welding/Cutting),Equipment Failure,Multiple Areas,EMP-0052,18-25,27,Swing,3,4,1,0,6,Medium,5190.0,6379.0,2658.0,14227.0,10000,24227.0,0,1,1,1,Completed,17,8,2025-05-01 10:40:48.124751,2025,5,2,18,Thursday,0,May,2025-05-01 10:40:48.124751,2025-05-18 10:40:48.124751,2500000.0,24227.0,0,0.6666666666666666
INC-2025-00764,Near Miss,Facility A - Production,Logistics,Housekeeping,Communication Breakdown,Not Applicable,EMP-0078,56+,5,Swing,1,1,0,0,3,Low,101.0,204.0,0.0,305.0,0,305.0,0,1,1,1,In Progress,46,10,2025-05-01 10:40:48.124751,2025,5,2,18,Thursday,20,May,2025-05-02 10:40:48.124751,2025-06-17 10:40:48.124751,2500000.0,305.0,0,0.6666666666666666
INC-2025-00765,Equipment Damage,Facility A - Production,Maintenance,Vehicle Operations,Fatigue,Not Applicable,EMP-0179,46-55,9,Night,2,4,0,0,2,Low,11071.0,10179.0,5033.0,26283.0,0,26283.0,1,0,1,0,Completed,15,6,2025-05-02 10:40:48.124751,2025,5,2,18,Friday,2,May,2025-05-03 10:40:48.124751,2025-05-18 10:40:48.124751,2500000.0,0.0,0,0.6666666666666666
INC-2025-00766,Near Miss,Facility A - Production,HSE Department,Routine Operations,Inadequate PPE,Not Applicable,EMP-0040,56+,8,Swing,1,2,0,0,5,Low,129.0,151.0,0.0,280.0,0,280.0,0,1,1,1,In Progress,33,10,2025-05-03 10:40:48.124751,2025,5,2,18,Saturday,4,May,2025-05-05 10:40:48.124751,2025-06-07 10:40:48.124751,2500000.0,280.0,0,0.6666666666666666
INC-2025-00767,Near Miss,Facility B - Maintenance,Maintenance,Housekeeping,Procedural Non-Compliance,Not Applicable,EMP-0100,26-35,28,Night,1,2,0,0,2,Low,125.0,163.0,0.0,288.0,0,288.0,0,0,0,1,Completed,19,7,2025-05-03 10:40:48.124751,2025,5,2,18,Saturday,13,May,2025-05-03 10:40:48.124751,2025-05-22 10:40:48.124751,2500000.0,288.0,0,0.0
INC-2025-00768,Environmental Spill,Facility B - Maintenance,Maintenance,Hot Work (Welding/Cutting),Inadequate Risk Assessment,Not Applicable,EMP-0041,36-45,26,Swing,3,3,0,0,6,Medium,16828.0,50444.0,19094.0,86366.0,0,86366.0,1,1,1,1,Completed,22,7,2025-05-03 10:40:48.124751,2025,5,2,18,Saturday,3,May,2025-05-03 10:40:48.124751,2025-05-25 10:40:48.124751,2500000.0,86366.0,0,1.0
INC-2025-00769,First Aid,Facility A - Production,Engineering,Manual Handling/Lifting,Inadequate PPE,Hand/Finger,EMP-0007,26-35,12,Swing,2,4,0,0,6,Medium,534.0,1006.0,480.0,2020.0,0,2020.0,1,1,1,1,Completed,15,6,2025-05-04 10:40:48.124751,2025,5,2,18,Sunday,21,May,2025-05-04 10:40:48.124751,2025-05-19 10:40:48.124751,2500000.0,2020.0,0,1.0
INC-2025-00770,Near Miss,Facility A - Production,HSE Department,Working at Height,Rushing/Time Pressure,Not Applicable,EMP-0099,18-25,14,Swing,1,3,0,0,4,Low,104.0,170.0,0.0,274.0,0,274.0,0,1,1,1,Completed,20,8,2025-05-04 10:40:48.124751,2025,5,2,18,Sunday,8,May,2025-05-05 10:40:48.124751,2025-05-25 10:40:48.124751,2500000.0,274.0,0,0.6666666666666666
INC-2025-00771,Lost Time Injury,Facility A - Production,Production Operations,Manual Handling/Lifting,Lack of Training/Competency,Not Applicable,EMP-0067,26-35,16,Swing,5,5,1,26,25,Critical,55407.0,62891.0,64155.0,182453.0,5000,187453.0,1,0,0,1,Completed,22,7,2025-05-04 10:40:48.124751,2025,5,2,18,Sunday,17,May,2025-05-06 10:40:48.124751,2025-05-28 10:40:48.124751,2500000.0,187453.0,1,0.3333333333333333
